suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/structural_shape,embed_diagonal,f64,4,8192 -> 8192x8192,pytorch-cpu,1.989084,0.268125,ok,embed vector as matrix diagonal; input allocation outside timed region
cpu/structural_shape,tril,f64,4,4096x4096,pytorch-cpu,1.348125,0.042084,ok,lower triangle; input allocation outside timed region
cpu/structural_shape,triu,f64,4,4096x4096,pytorch-cpu,1.195750,0.019041,ok,upper triangle; input allocation outside timed region
cpu/view_metadata,reshape_view,f64,4,33554432 -> 8192x4096,pytorch-cpu,0.000542,0.000042,ok,metadata-only view reshape; no output-sized copy; input allocation outside timed region
cpu/view_metadata,transpose_view,f64,4,4096x4096,pytorch-cpu,0.000584,0.000042,ok,metadata-only transpose view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,slice_view,f64,4,4194304 -> 2096128,pytorch-cpu,0.000500,0.000041,ok,metadata-only strided slice view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,broadcast_in_dim_view,f64,4,8192x1 -> 8192x4096,pytorch-cpu,0.000541,0.000042,ok,metadata-only zero-stride broadcast view; no output-sized copy; input allocation outside timed region
cpu/output_reuse,add_into,f64,4,33554432,pytorch-cpu,2.591125,0.078041,ok,torch.add out= caller-owned output; input allocation outside timed region
cpu/output_reuse,sub_into,f64,4,33554432,pytorch-cpu,2.589959,0.137625,ok,torch.sub out= caller-owned output; input allocation outside timed region
cpu/output_reuse,mul_into,f64,4,33554432,pytorch-cpu,2.599167,0.133417,ok,torch.mul out= caller-owned output; input allocation outside timed region
cpu/output_reuse,div_into,f64,4,33554432,pytorch-cpu,2.645542,0.154000,ok,torch.div out= caller-owned output; input allocation outside timed region
cpu/output_reuse,neg_into,f64,4,33554432,pytorch-cpu,1.594250,0.082001,ok,torch.neg out= caller-owned output; input allocation outside timed region
cpu/output_reuse,conj_into,c64,4,16777216,pytorch-cpu,1.644792,0.117000,ok,torch.conj_physical out= caller-owned output; input allocation outside timed region
cpu/output_reuse,copy_read_into,f64,4,33554432,pytorch-cpu,1.610416,0.083083,ok,Tensor.copy_ caller-owned output; input allocation outside timed region
